,longitude,latitude,the_geom,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM
6579,-87.62946700100002,41.89171399999998,POINT (-87.62946700100002 41.89171399999998),765,GRAND,DEARBORN,WB,NS,65,,CHICAGO,Grand & Dearborn
6580,-87.62410399999999,41.89479799999998,POINT (-87.62410399999999 41.89479799999998),1125,MICHIGAN,HURON,NB,NS,"3,10,26,125,143,146,147,148,151",,CHICAGO,Michigan & Huron
6581,-87.70506991899998,41.84831269,POINT (-87.70506991899998 41.84831269),15941,KEDZIE,24TH STREET,NB,FS,52,,CHICAGO,Kedzie & 24th Street
6582,-87.70512000000002,41.84986500100001,POINT (-87.70512000000002 41.84986500100001),3141,KEDZIE,23RD STREET,NB,NS,52,,CHICAGO,Kedzie & 23rd Street
6583,-87.63534994000003,41.88624328100002,POINT (-87.63534994000003 41.88624328100002),15020,FRANKLIN,betw. LAKE&W WACKER,NB,MB,37,,CHICAGO,Franklin & Lake/W Wacker
6584,-87.63711205599998,41.88451318199998,POINT (-87.63711205599998 41.88451318199998),15049,WACKER,RANDOLPH,SB,NS,125,,CHICAGO,Wacker & Randolph
6585,-87.63591236299999,41.89647375999999,POINT (-87.63591236299999 41.89647375999999),572,CHICAGO,FRANKLIN,EB,NS,"37,66",N66,CHICAGO,Chicago & Franklin (Brown line)
6586,-87.65617155500001,41.963180722999994,POINT (-87.65617155500001 41.963180722999994),5350,BROADWAY,SUNNYSIDE,SB,FS,36,,CHICAGO,Broadway & Sunnyside
6587,-87.69785557699998,41.946744688000024,POINT (-87.69785557699998 41.946744688000024),12574,ADDISON,CALIFORNIA,WB,NS,152,,CHICAGO,Addison & California
6588,-87.62093294599998,41.80210347399998,POINT (-87.62093294599998 41.80210347399998),1543,51ST STREET,INDIANA,WB,NS,15,,CHICAGO,51st Street & Indiana
6589,-87.634273501,41.85294079200003,POINT (-87.634273501 41.85294079200003),6846,CERMAK,ARCHER,WB,NS,21,,CHICAGO,Cermak & Archer
6590,-87.62369992700002,41.831099729000016,POINT (-87.62369992700002 41.831099729000016),15316,35TH STREET,MICHIGAN,WB,FS,35,,CHICAGO,35th Street & Michigan
6591,-87.72995235399998,41.86618435899999,POINT (-87.72995235399998 41.86618435899999),367,ROOSEVELT,KEELER,WB,NS,12,,CHICAGO,Roosevelt & Keeler
6592,-87.76677665900002,41.938639894000005,POINT (-87.76677665900002 41.938639894000005),17019,BELMONT,CENTRAL,WB,FS,77,N77,CHICAGO,Belmont & Central
6593,-87.77091308299998,41.91975664500001,POINT (-87.77091308299998 41.91975664500001),15337,GRAND,MENARD,WB,FS,65,,CHICAGO,Grand & Menard
6594,-87.65859157699998,41.85250609000002,POINT (-87.65859157699998 41.85250609000002),6859,CERMAK,THROOP,WB,NS,21,,CHICAGO,Cermak & Throop
6595,-87.61978426600001,41.663544453999975,POINT (-87.61978426600001 41.663544453999975),7590,127TH STREET,MICHIGAN,WB,NS,"34,108",N34,CHICAGO,127th Street & Michigan
6596,-87.68630100000001,41.961397999999974,POINT (-87.68630100000001 41.961397999999974),11378,MONTROSE,OAKLEY,WB,NT,78,,CHICAGO,Montrose & Oakley
6597,-87.616823307,41.802163603,POINT (-87.616823307 41.802163603),1541,51ST STREET,KING DRIVE (w. serv. dr.),WB,FS,15,,CHICAGO,51st Street & King Drive
6598,-87.698332574,41.78638521200003,POINT (-87.698332574 41.78638521200003),13079,59TH STREET,SACRAMENTO,WB,NS,59,,CHICAGO,59th Street & Sacramento
6599,-87.66707916000001,41.89615140799998,POINT (-87.66707916000001 41.89615140799998),622,CHICAGO,ASHLAND,WB,NS,66,N66,CHICAGO,Chicago & Ashland
6600,-87.63938045700002,41.87682748100002,POINT (-87.63938045700002 41.87682748100002),84,VAN BUREN,CANAL,WB,NS,37,,CHICAGO,Van Buren & Canal
6601,-87.79609920399997,41.952809840999976,POINT (-87.79609920399997 41.952809840999976),5738,IRVING PARK,OAK PARK,WB,NS,80,X80,CHICAGO,Irving Park & Oak Park
6602,-87.78528450099998,41.92378885800002,POINT (-87.78528450099998 41.92378885800002),1282,FULLERTON,NARRAGANSETT,WB,NS,74,,CHICAGO,Fullerton & Narragansett
6603,-87.70106200100003,41.88108800100002,POINT (-87.70106200100003 41.88108800100002),479,MADISON,SACRAMENTO,WB,NS,20,N20,CHICAGO,Madison & Sacramento
6604,-87.65419499900003,41.881722000000025,POINT (-87.65419499900003 41.881722000000025),460,MADISON,ABERDEEN (east leg),WB,NS,20,N20,CHICAGO,Madison & Aberdeen
6605,-87.63147499899998,41.82873699999999,POINT (-87.63147499899998 41.82873699999999),6505,WENTWORTH,3600 SOUTH,SB,MB,"24,39,39",,CHICAGO,3600 S Wentworth
6606,-87.74437795199998,41.852066251,POINT (-87.74437795199998 41.852066251),10264,CICERO,21ST PLACE,SB,NS,54,,CICERO,Cicero & 21st Place (Pink Line)
6607,-87.70222399900001,41.746069999999975,POINT (-87.70222399900001 41.746069999999975),9996,KEDZIE,81ST STREET,NB,NS,52A,,CHICAGO,Kedzie & 81st Street
6608,-87.78512799999999,41.91103099999998,POINT (-87.78512799999999 41.91103099999998),11710,NARRAGANSETT,WABANSIA,SB,NS,86,,CHICAGO,Narragansett & Wabansia
6609,-87.63900173000002,41.928292477000014,POINT (-87.63900173000002 41.928292477000014),1079,STOCKTON,ROSLYN,SB,MB,"134,143,151,156",,CHICAGO,Stockton & Roslyn
6610,-87.67592335900002,41.87153702799998,POINT (-87.67592335900002 41.87153702799998),6640,POLK,DAMEN(east service drive),WB,NS,157,,CHICAGO,Polk & Damen
6611,-87.62664132600003,41.893295576000014,POINT (-87.62664132600003 41.893295576000014),13198,ONTARIO,WABASH,WB,NS,125,,CHICAGO,Ontario & Wabash
6612,-87.664154784,41.786821283999984,POINT (-87.664154784 41.786821283999984),13066,59TH STREET,ASHLAND,WB,NS,59,,CHICAGO,59th Street & Ashland
6613,-87.710493993,41.859128071999976,POINT (-87.710493993 41.859128071999976),15137,16TH STREET,HOMAN,WB,FS,18,,CHICAGO,16th Street & Homan
6614,-87.71401846999998,41.735079015999986,POINT (-87.71401846999998 41.735079015999986),9522,87TH STREET,LAWNDALE,WB,NS,87,,CHICAGO,87th Street & Lawndale
6615,-87.71146299999998,41.893752000000006,POINT (-87.71146299999998 41.893752000000006),11165,HOMAN,HURON,SB,NS,82,,CHICAGO,Homan & Huron
6616,-87.70555025200002,42.026550215999976,POINT (-87.70555025200002 42.026550215999976),3530,OAKTON,2310 WEST,WB,MB,97,,EVANSTON,2310 W Oakton
6617,-87.68080114700001,41.85766142199998,POINT (-87.68080114700001 41.85766142199998),6821,18TH STREET,LEAVITT,WB,NS,18,,CHICAGO,18th Street & Leavitt
6618,-87.74128344600001,41.924380901000006,POINT (-87.74128344600001 41.924380901000006),1264,FULLERTON,KENTON (east leg),WB,NS,74,,CHICAGO,Fullerton & Kenton
6619,-87.71936288799998,41.92468537299999,POINT (-87.71936288799998 41.92468537299999),1253,FULLERTON,LAWNDALE,WB,NS,74,,CHICAGO,Fullerton & Lawndale
6620,-87.691930555,42.044280637999975,POINT (-87.691930555 42.044280637999975),14381,LAKE,WESLEY,WB,NS,206,,EVANSTON,Lake & Wesley
6621,-87.77584000000002,42.00155400099999,POINT (-87.77584000000002 42.00155400099999),11651,CALDWELL,LIGHTFOOT,NWB,NS,85A,,CHICAGO,Caldwell & Lightfoot
6622,-87.646845918,41.960203680999996,POINT (-87.646845918 41.960203680999996),4861,MARINE DRIVE,4250 NORTH,SB,MB,"136,146",,CHICAGO,4250 N Marine Drive
6623,-87.69443100000001,41.813815999999974,POINT (-87.69443100000001 41.813815999999974),4273,CALIFORNIA,44TH STREET,SB,NS,94,,CHICAGO,California & 44th Street
6624,-87.74053318900002,41.911667471999976,POINT (-87.74053318900002 41.911667471999976),694,GRAND,KENTON,SEB,NS,65,,CHICAGO,Grand & Kenton
6625,-87.641605916,41.841794795,POINT (-87.641605916 41.841794795),5134,WALLACE,29TH STREET,SB,NS,44,,CHICAGO,Wallace & 29th Street
6626,-87.72673508000003,41.91911023199998,POINT (-87.72673508000003 41.91911023199998),9012,PULASKI,DICKENS,SB,NS,53,N53,CHICAGO,Pulaski & Dickens
6627,-87.62520300099999,41.72732800099999,POINT (-87.62520300099999 41.72732800099999),2458,LAFAYETTE,92ND STREET,SB,NS,29,,CHICAGO,Lafayette & 92nd Street
6628,-87.581169321,41.70853319399998,POINT (-87.581169321 41.70853319399998),14155,103RD STREET,STONY ISLAND GARAGE,SEB,TERM,"J14,15",,CHICAGO,103rd Street & Stony Island Garage Terminal
6629,-87.781225,42.004144999999994,POINT (-87.781225 42.004144999999994),11654,CALDWELL,TONTY,NWB,NS,85A,,CHICAGO,Caldwell & Tonty
6630,-87.55656204799999,41.73077339500003,POINT (-87.55656204799999 41.73077339500003),7379,SOUTH CHICAGO,MARQUETTE AVENUE,NWB,NT,30,,CHICAGO,South Chicago & Marquette Avenue
6631,-87.73862408500003,41.91708316699999,POINT (-87.73862408500003 41.91708316699999),4130,ARMITAGE,KILBOURN,WB,NS,73,,CHICAGO,Armitage & Kilbourn
6632,-87.70775601899999,41.68421149300002,POINT (-87.70775601899999 41.68421149300002),10061,115TH STREET,ST. LOUIS,WB,NS,52A,,CHICAGO,115th Street & St. Louis
6633,-87.70726173100002,41.97586864800002,POINT (-87.70726173100002 41.97586864800002),15122,FOSTER,TROY,WB,MB,"92,93",,CHICAGO,Foster & Troy
6634,-87.61711039300002,41.82365602499999,POINT (-87.61711039300002 41.82365602499999),2206,KING DRIVE,PERSHING,SB,FS,3,,CHICAGO,King Drive & Pershing
6635,-87.74553941599999,41.90227393499998,POINT (-87.74553941599999 41.90227393499998),15191,DIVISION,CICERO,EB,FS,70,,CHICAGO,Division & Cicero
6636,-87.75135779099998,41.97522995200001,POINT (-87.75135779099998 41.97522995200001),15187,FOSTER,ELSTON,EB,FS,92,,CHICAGO,Foster & Elston
6637,-87.66459493100001,41.78668289400002,POINT (-87.66459493100001 41.78668289400002),12980,59TH STREET,ASHLAND,EB,NS,59,,CHICAGO,59th Street & Ashland
6638,-87.621502787,41.830998088,POINT (-87.621502787 41.830998088),15520,35TH STREET,INDIANA,EB,FS,"4,35",N4,CHICAGO,35th Street & Indiana
6639,-87.63310972800002,41.79409469199999,POINT (-87.63310972800002 41.79409469199999),17033,GARFIELD,PRINCETON,EB,NS,55,N55,CHICAGO,Garfield & Princeton
6640,-87.64736599999998,41.869507,POINT (-87.64736599999998 41.869507),6701,TAYLOR,HALSTED,EB,NS,157,,CHICAGO,Taylor & Halsted
6641,-87.586601858,41.76618529699999,POINT (-87.586601858 41.76618529699999),10831,71ST STREET,STONY ISLAND,WB,FS,71,,CHICAGO,71st Street & Stony Island
6642,-87.68847772100003,42.01960030800001,POINT (-87.68847772100003 42.01960030800001),3518,HOWARD,BARTON,WB,NS,"97,206",,EVANSTON,Howard & Barton
6643,-87.66786796299999,42.005478052,POINT (-87.66786796299999 42.005478052),1749,PRATT,GREENVIEW (east leg),WB,FS,155,,CHICAGO,Pratt & Greenview
6644,-87.63311330599998,41.90557246999998,POINT (-87.63311330599998 41.90557246999998),1414,LASALLE,GOETHE,SB,FS,156,,CHICAGO,LaSalle & Goethe
6645,-87.70245599999998,41.753378999999995,POINT (-87.70245599999998 41.753378999999995),10000,KEDZIE,77TH STREET,NB,NS,52A,,CHICAGO,Kedzie & 77th Street
6646,-87.62575999900002,41.908064001000014,POINT (-87.62575999900002 41.908064001000014),1136,LAKE SHORE,SCHILLER,NB,FT,151,,CHICAGO,Lake Shore & Schiller
6647,-87.78587699899998,41.93473399999999,POINT (-87.78587699899998 41.93473399999999),11698,NARRAGANSETT,WELLINGTON,SB,NS,86,,CHICAGO,Narragansett & Wellington
6648,-87.66380184000002,41.985830951000025,POINT (-87.66380184000002 41.985830951000025),11466,RIDGE,WAYNE,SEB,NS,84,,CHICAGO,Ridge & Wayne
6649,-87.67539726299998,41.84857230799997,POINT (-87.67539726299998 41.84857230799997),16114,BLUE ISLAND,DAMEN,NEB,FS,60,N60,CHICAGO,Blue Island & Damen
6650,-87.76504155600003,41.88787356300003,POINT (-87.76504155600003 41.88787356300003),11584,CENTRAL,"LAKE (""north"" leg)",NB,FS,85,,CHICAGO,Central & Lake
6651,-87.667794001,41.917828000999975,POINT (-87.667794001 41.917828000999975),6260,ASHLAND,ARMITAGE,NB,NS,9,,CHICAGO,Ashland & Armitage
6652,-87.71271300000001,41.949253,POINT (-87.71271300000001 41.949253),11272,KIMBALL,ELSTON,NB,NS,82,,CHICAGO,Kimball & Elston
6653,-87.67637797100002,41.869229983000025,POINT (-87.67637797100002 41.869229983000025),8876,DAMEN,TAYLOR,SB,NS,50,,CHICAGO,Damen & Taylor
6654,-87.716885311,41.93475822900001,POINT (-87.716885311 41.93475822900001),15215,MILWAUKEE,CENTRAL PARK,SEB,FS,56,,CHICAGO,Milwaukee & Central Park
6655,-87.73309783100001,41.800279898999975,POINT (-87.73309783100001 41.800279898999975),4511,ARCHER,KOSTNER,SWB,NS,62,N62,CHICAGO,Archer & Kostner
6656,-87.58600460100001,41.75121319099998,POINT (-87.58600460100001 41.75121319099998),7195,STONY ISLAND,SOUTH CHICAGO/79TH STREET,SB,FS,28,,CHICAGO,Stony Island & South Chicago/79th Street
6657,-87.66125787099998,41.85253299599998,POINT (-87.66125787099998 41.85253299599998),16186,LOOMIS,CERMAK,SB,NS,60,,CHICAGO,Loomis & Cermak
6658,-87.72464903999997,41.84437938299999,POINT (-87.72464903999997 41.84437938299999),9058,PULASKI,26TH STREET,SB,NS,53,,CHICAGO,Pulaski & 26th Street
6659,-87.64511379200002,41.952057767999975,POINT (-87.64511379200002 41.952057767999975),1061,LAKE SHORE,GRACE,SB,FS,"135,146,151,152",,CHICAGO,Lake Shore & Grace
6660,-87.69127800000001,41.97293100000002,POINT (-87.69127800000001 41.97293100000002),1488,LINCOLN,WINNEMAC,NWB,NS,11,,CHICAGO,Lincoln & Winnemac
6661,-87.732841855,41.953698771000006,POINT (-87.732841855 41.953698771000006),5712,IRVING PARK,KEELER,WB,FS,"54A,80",,CHICAGO,Irving Park & Keeler
6662,-87.75327907500002,41.91690556499998,POINT (-87.75327907500002 41.91690556499998),4138,ARMITAGE,LECLAIRE/GRAND,WB,NS,73,,CHICAGO,Armitage & Leclaire/Grand
6663,-87.68709663499999,41.91047688399999,POINT (-87.68709663499999 41.91047688399999),17404,WESTERN,NORTH AVENUE,NB,FS,"49,X49",N49,CHICAGO,Western & North Ave
6664,-87.781588054,41.95305459100001,POINT (-87.781588054 41.95305459100001),5732,IRVING PARK,MELVINA,WB,NS,80,,CHICAGO,Irving Park & Melvina
6665,-87.79268703499997,41.92369770200003,POINT (-87.79268703499997 41.92369770200003),840,GRAND,NORMANDY (west leg),WB,NS,"65,74",,CHICAGO,Grand & Normandy
6666,-87.64225536599997,41.67787710499999,POINT (-87.64225536599997 41.67787710499999),15770,119TH STREET,HALSTED,WB,FS,"119,8A",,CHICAGO,119th Street & Halsted
6667,-87.74591512,41.917005639000024,POINT (-87.74591512 41.917005639000024),4134,ARMITAGE,CICERO,WB,NS,73,,CHICAGO,Armitage & Cicero
6668,-87.622673072,41.89846025000003,POINT (-87.622673072 41.89846025000003),5019,CHESTNUT,MIES VAN DER ROHE,WB,MB,"10,125",,CHICAGO,Chestnut & Mies Van Der Rohe
6669,-87.69549982900003,42.06439785499998,POINT (-87.69549982900003 42.06439785499998),17511,CENTRAL STREET,EASTWOOD,WB,NS,201,,EVANSTON,Central Street & Eastwood
6670,-87.70549982300003,41.85743874000002,POINT (-87.70549982300003 41.85743874000002),3053,KEDZIE,OGDEN (s. service drive),SB,FS,52,,CHICAGO,Kedzie & Ogden
6671,-87.77504343300001,41.894935944,POINT (-87.77504343300001 41.894935944),9634,AUSTIN,CHICAGO,NB,FS,91,,CHICAGO,Austin & Chicago
6672,-87.626377865,41.828584965999994,POINT (-87.626377865 41.828584965999994),16198,STATE,36TH PLACE,NB,NS,29,,CHICAGO,State & 36th Street
6673,-87.64208200000002,41.679783000999976,POINT (-87.64208200000002 41.679783000999976),3721,HALSTED,118TH STREET,SB,NS,"8A,108",,CHICAGO,Halsted & 118th Street
6674,-87.71252099999998,41.93753000100003,POINT (-87.71252099999998 41.93753000100003),11140,KIMBALL,BARRY,SB,NS,82,,CHICAGO,Kimball & Barry
6675,-87.634232672,41.89482534899997,POINT (-87.634232672 41.89482534899997),6613,WELLS,HURON,SB,NS,37,,CHICAGO,Wells & Huron
6676,-87.57797400099997,41.72599100000002,POINT (-87.57797400099997 41.72599100000002),11938,93RD STREET,BENNETT,EB,NS,"N5,95",N5,CHICAGO,93rd Street & Bennett
6677,-87.61760718099998,41.89171071300001,POINT (-87.61760718099998 41.89171071300001),17926,MCCLURG,GRAND,NB,NS,"120,121",,CHICAGO,McClurg & Grand
6678,-87.744106848,41.84915759199998,POINT (-87.744106848 41.84915759199998),17992,CICERO,23RD STREET,NB,NT,"54,54B,N60",N60,CICERO,Cicero & 23rd Street
6679,-87.767428967,41.963866757000005,POINT (-87.767428967 41.963866757000005),17993,CENTRAL,WILSON (south leg),SB,FT,85,,CHICAGO,Central & Wilson
6680,-87.682096667,41.725171666999984,POINT (-87.682096667 41.725171666999984),17859,WESTERN,92ND PLACE,NB,NS,95,,CHICAGO,Western & 92nd Place
6681,-87.68228666700003,41.72510166699999,POINT (-87.68228666700003 41.72510166699999),17860,WESTERN,92ND PLACE,SB,FS,95,,EVERGREEN PARK,Western & 92nd Place
6682,-87.65976768899998,41.968866187,POINT (-87.65976768899998 41.968866187),18393,BROADWAY,LAWRENCE,SB,FS,36,,CHICAGO,Broadway & Lawrence
6683,-87.559650304,41.71186162599997,POINT (-87.559650304 41.71186162599997),17897,TORRENCE,101ST STREET,NB,FT,100,,CHICAGO,Torrence & 101st Street
6684,-87.63035327799997,41.80172201300002,POINT (-87.63035327799997 41.80172201300002),17898,51ST STREET,WENTWORTH,EB,FS,15,,CHICAGO,51st Street & Wentworth
6685,-87.69913652399998,42.034058371000015,POINT (-87.69913652399998 42.034058371000015),18449,DODGE,MAIN,NB,FS,"93,206",,EVANSTON,Dodge & Main
6686,-87.57606793899998,41.74516709400001,POINT (-87.57606793899998 41.74516709400001),17899,JEFFERY,83RD STREET/SOUTH CHICAGO,SB,NS,"J14,15",,CHICAGO,Jeffery & 83rd Street/South Chicago
6687,-87.69937359199997,42.026767430999996,POINT (-87.69937359199997 42.026767430999996),18450,DODGE,OAKTON,NB,FS,"93,206",,EVANSTON,Dodge & Oakton
6688,-87.59436733899997,41.70419915399998,POINT (-87.59436733899997 41.70419915399998),18451,WOODLAWN,10400 SOUTH,SB,MB,111A,,CHICAGO,Pullman Community Center
6689,-87.64859146499998,41.918084674,POINT (-87.64859146499998 41.918084674),18468,HALSTED,ARMITAGE,SB,FS,8,,CHICAGO,Halsted & Armitage
6690,-87.648435312,41.91830237400001,POINT (-87.648435312 41.91830237400001),18469,HALSTED,ARMITAGE,NB,FS,8,,CHICAGO,Halsted & Armitage
6691,-87.67249971799998,41.736090536000006,POINT (-87.67249971799998 41.736090536000006),18103,DAMEN,87TH STREET,NB,FS,95,,CHICAGO,Damen & 87th Street
6692,-87.696488628,41.96863828199997,POINT (-87.696488628 41.96863828199997),18352,LAWRENCE,WASHTENAW,WB,FS,81,N81,CHICAGO,Lawrence & Washtenaw
6693,-87.67712516799998,42.05220009200002,POINT (-87.67712516799998 42.05220009200002),18354,SHERIDAN,EMERSON,NB,FT,201,,EVANSTON,Sheridan & Emerson
6694,-87.67698367100002,42.05742008200002,POINT (-87.67698367100002 42.05742008200002),18355,SHERIDAN,HAVEN,NB,FT,201,,EVANSTON,Sheridan & Haven
6695,-87.67688411199998,42.061814572,POINT (-87.67688411199998 42.061814572),18356,SHERIDAN,LINCOLN,NB,FS,201,,EVANSTON,Sheridan & Lincoln
6696,-87.67730122799998,42.057427623000024,POINT (-87.67730122799998 42.057427623000024),18357,SHERIDAN,HAVEN,SB,NS,201,,EVANSTON,Sheridan & Haven
6697,-87.81372848199999,41.77697779099998,POINT (-87.81372848199999 41.77697779099998),4645,63RD STREET,ARCHER,EB,FS,"62H,63W",,SUMMIT,63rd Street & Archer
6698,-87.81444099800001,41.94506100000001,POINT (-87.81444099800001 41.94506100000001),12474,ADDISON,OLCOTT,EB,NS,152,,CHICAGO,Addison & Olcott
6699,-87.72570189100003,42.02620440499999,POINT (-87.72570189100003 42.02620440499999),3607,OAKTON,EAST PRAIRIE,EB,NS,97,,SKOKIE,Oakton & East Prairie
6700,-87.70314699900001,41.880952001000026,POINT (-87.70314699900001 41.880952001000026),417,MADISON,ALBANY (east leg),EB,NS,20,N20,CHICAGO,Madison & Albany
6701,-87.79679899899998,41.930807000000016,POINT (-87.79679899899998 41.930807000000016),10968,DIVERSEY,NEWCASTLE,EB,NS,76,,CHICAGO,Diversey & Newcastle
6702,-87.69265598099997,42.00852804599998,POINT (-87.69265598099997 42.00852804599998),12046,LUNT,CAMPBELL,EB,NS,96,,CHICAGO,Lunt & Campbell
6703,-87.742035198,41.763248610999995,POINT (-87.742035198 41.763248610999995),17082,CICERO,7150 SOUTH,SB,MB,54B,,BEDFORD PARK,7150 S Cicero
6704,-87.614678906,41.73824682600002,POINT (-87.614678906 41.73824682600002),2255,KING DRIVE,86TH STREET,SB,FS,3,,CHICAGO,King Drive & 86th Street
6705,-87.68856058300003,41.96611082800001,POINT (-87.68856058300003 41.96611082800001),1662,WESTERN,LELAND/BROWN STATION,WB,TERM,"11,49B",,CHICAGO,Western Brown Line Station
6706,-87.68115347100002,41.852159739,POINT (-87.68115347100002 41.852159739),15306,CERMAK,LEAVITT,WB,FS,21,,CHICAGO,Cermak & Leavitt
6707,-87.64569746699999,41.80879206700001,POINT (-87.64569746699999 41.80879206700001),8169,47TH STREET,HALSTED,EB,NS,47,,CHICAGO,47th Street & Halsted
6708,-87.627535851,41.86759376700002,POINT (-87.627535851 41.86759376700002),2376,STATE,ROOSEVELT,SB,NS,"29,62",,CHICAGO,State & Roosevelt
6709,-87.739988068,41.79316492200002,POINT (-87.739988068 41.79316492200002),17030,55TH STREET,KILPATRICK,WB,NS,55,,CHICAGO,55th Street & Kilpatrick
6710,-87.65638637900003,41.67766994099998,POINT (-87.65638637900003 41.67766994099998),12428,119TH STREET,LOOMIS,WB,NS,119,,CHICAGO,119th Street & Loomis
6711,-87.57121799999999,41.76633700000002,POINT (-87.57121799999999 41.76633700000002),10822,71ST STREET,PAXTON,WB,NS,71,,CHICAGO,71st Street & Paxton
6712,-87.710647999,41.871733000000006,POINT (-87.710647999 41.871733000000006),11229,HOMAN,LEXINGTON,NB,NS,82,,CHICAGO,Homan & Lexington
6713,-87.80499844299999,41.890957007,POINT (-87.80499844299999 41.890957007),17389,HARLEM,ONTARIO,NB,FS,"90,307,318",,RIVER FOREST,Harlem & Ontario
6714,-87.79029457799999,41.96828535899999,POINT (-87.79029457799999 41.96828535899999),9730,GUNNISON,NEENAH,EB,NT,81W,,HARWOOD HEIGHTS,Gunnison & Neenah
6715,-87.60378554900001,41.80962137199998,POINT (-87.60378554900001 41.80962137199998),7144,47TH STREET,DREXEL,WB,NS,47,,CHICAGO,47th Street & Drexel
